"site_no","date","sscmgmL","portal","channel","station_nm","site_code","lat","lon","drainage_area_km2","elevation_m","dist2river_m","dist_downstream_km"
"USGS-02359000","1992-11-09","9","WQP","TRIBUTARY","CHIPOLA RIVER NR ALTHA, FLA.","STREAM","30.53408319000000","-85.1651996000000","2022.78071337008","6.08076",NA,"NULL"
"USGS-02359000","1993-12-29","17","WQP","TRIBUTARY","CHIPOLA RIVER NR ALTHA, FLA.","STREAM","30.53408319000000","-85.1651996000000","2022.78071337008","6.08076",NA,"NULL"
"USGS-02342500","1994-03-16","12","WQP","TRIBUTARY","UCHEE CREEK NEAR FORT MITCHELL, AL.","STREAM","32.31681467000000","-85.0149310000000","833.976171197395","61.496448",NA,"NULL"
"USGS-02359000","1993-02-26","11","WQP","TRIBUTARY","CHIPOLA RIVER NR ALTHA, FLA.","STREAM","30.53408319000000","-85.1651996000000","2022.78071337008","6.08076",NA,"NULL"
"USGS-02359000","1994-03-20","13","WQP","TRIBUTARY","CHIPOLA RIVER NR ALTHA, FLA.","STREAM","30.53408319000000","-85.1651996000000","2022.78071337008","6.08076",NA,"NULL"
"USGS-02359000","1990-11-16","2","WQP","TRIBUTARY","CHIPOLA RIVER NR ALTHA, FLA.","STREAM","30.53408319000000","-85.1651996000000","2022.78071337008","6.08076",NA,"NULL"
"USGS-02353000","1994-12-14","15","WQP","TRIBUTARY","FLINT RIVER AT NEWTON, GA","STREAM","31.30694444000000","-84.3388888900000","14866.5317474318","33.58896",NA,"NULL"
"USGS-02353000","1994-04-15","11","WQP","TRIBUTARY","FLINT RIVER AT NEWTON, GA","STREAM","31.30694444000000","-84.3388888900000","14866.5317474318","33.58896",NA,"NULL"
"USGS-02353000","1994-07-08","54","WQP","TRIBUTARY","FLINT RIVER AT NEWTON, GA","STREAM","31.30694444000000","-84.3388888900000","14866.5317474318","33.58896",NA,"NULL"
"USGS-02351860","1994-05-09","13","WQP","TRIBUTARY","MUCKALOOCHEE CR AT EAGLE POND RD, NR SMITHVILLE,GA","STREAM","31.86072424000000","-84.2087982000000","145.246533170031",NA,NA,"NULL"
"USGS-02352980","1994-05-11","9","WQP","TRIBUTARY","COOLEEWAHEE CREEK NEAR NEWTON, GA","STREAM","31.33017920000000","-84.3304646000000","404.038145052154","47.341536",NA,"NULL"
"USGS-02337500","1994-06-24","8","WQP","TRIBUTARY","SNAKE CREEK NEAR WHITESBURG, GA","STREAM","33.52930556000000","-84.9287222000000","91.9445778804581","253.86792",NA,"NULL"
"USGS-02349685","1994-05-09","12","WQP","TRIBUTARY","HOGCRAWL CREEK AT GA 329, NEAR FIVE POINTS, GA","STREAM","32.29349189000000","-83.8918482000000","76.5859483922577",NA,NA,"NULL"
"USGS-023358694","1994-09-12","6","WQP","TRIBUTARY","SOPE CREEK AT INDIAN HILLS RD, NEAR MARIETTA, GA","STREAM","33.96121250000000","-84.4493740000000",NA,NA,NA,"NULL"
"USGS-02344350","1994-05-16","55","WQP","TRIBUTARY","FLINT RIVER NEAR LOVEJOY, GA","STREAM","33.41555556000000","-84.3847222000000","328.928489882202","231.28224",NA,"NULL"
"USGS-02353000","1994-07-07","57","WQP","TRIBUTARY","FLINT RIVER AT NEWTON, GA","STREAM","31.30694444000000","-84.3388888900000","14866.5317474318","33.58896",NA,"NULL"
"USGS-02347875","1994-03-17","8","WQP","TRIBUTARY","ULCOHATCHEE CREEK AT WHITTAKER RD,NEAR ROBERTA, GA","STREAM","32.72375077000000","-84.1726918000000","131.674995477253",NA,NA,"NULL"
"USGS-02337500","1994-02-17","7","WQP","TRIBUTARY","SNAKE CREEK NEAR WHITESBURG, GA","STREAM","33.52930556000000","-84.9287222000000","91.9445778804581","253.86792",NA,"NULL"
"USGS-02353000","1994-07-11","57","WQP","TRIBUTARY","FLINT RIVER AT NEWTON, GA","STREAM","31.30694444000000","-84.3388888900000","14866.5317474318","33.58896",NA,"NULL"
"USGS-023358694","1994-03-24","1410","WQP","TRIBUTARY","SOPE CREEK AT INDIAN HILLS RD, NEAR MARIETTA, GA","STREAM","33.96121250000000","-84.4493740000000",NA,NA,NA,"NULL"
"USGS-02356980","1994-01-30","12","WQP","TRIBUTARY","AYCOCKS CREEK NEAR BOYKIN, GA","STREAM","31.08657309000000","-84.7365862000000","271.948751477411",NA,NA,"NULL"
"USGS-02353000","1994-07-09","51","WQP","TRIBUTARY","FLINT RIVER AT NEWTON, GA","STREAM","31.30694444000000","-84.3388888900000","14866.5317474318","33.58896",NA,"NULL"
"USGS-02350080","1994-05-10","16","WQP","TRIBUTARY","LIME CREEK NEAR COBB, GA","STREAM","32.03388889000000","-83.9963888900000","159.025269911553","70.19544",NA,"NULL"
"USGS-02336300","1994-09-12","3","WQP","TRIBUTARY","PEACHTREE CREEK AT ATLANTA, GA","STREAM","33.82030556000000","-84.4076388900000","224.810967887993","232.906824",NA,"NULL"
"USGS-02336610","1993-06-15","10","WQP","TRIBUTARY","NICKAJACK CR AT COOPER LAKE DR, NR MABLETON, GA","STREAM","33.84121599000000","-84.5327098000000","53.3537550517588","240.727992",NA,"NULL"
"USGS-02349350","1994-05-12","22","WQP","TRIBUTARY","BUCK CREEK AT US 19, NEAR ELLAVILLE, GA","STREAM","32.30980556000000","-84.2930278000000","388.498216396302","106.68",NA,"NULL"
"USGS-02354500","1994-03-15","15","WQP","TRIBUTARY","CHICKASAWHATCHEE CREEK AT ELMODEL, GA","STREAM","31.35055556000000","-84.4825000000000","828.796194978778","41.980104",NA,"NULL"
"USGS-02335870","1994-02-03","13","WQP","TRIBUTARY","SOPE CREEK NEAR MARIETTA, GA","STREAM","33.95388889000000","-84.4433333000000","79.5126349557765","268.65072",NA,"NULL"
"USGS-02336300","1994-04-22","7","WQP","TRIBUTARY","PEACHTREE CREEK AT ATLANTA, GA","STREAM","33.82030556000000","-84.4076388900000","224.810967887993","232.906824",NA,"NULL"
"USGS-02356980","1994-01-26",NA,"WQP","TRIBUTARY","AYCOCKS CREEK NEAR BOYKIN, GA","STREAM","31.08657309000000","-84.7365862000000","271.948751477411",NA,NA,"NULL"
"USGS-02356980","1994-01-12","1","WQP","TRIBUTARY","AYCOCKS CREEK NEAR BOYKIN, GA","STREAM","31.08657309000000","-84.7365862000000","271.948751477411",NA,NA,"NULL"
"USGS-02356960","1994-03-16","11","WQP","TRIBUTARY","CYPRESS CREEK AT GA 91, NEAR COLQUITT, GA","STREAM","31.15740464000000","-84.7857544000000","31.3906558848212",NA,NA,"NULL"
"USGS-02353000","1994-07-08","63","WQP","TRIBUTARY","FLINT RIVER AT NEWTON, GA","STREAM","31.30694444000000","-84.3388888900000","14866.5317474318","33.58896",NA,"NULL"
"USGS-023415605","1994-03-16","24","WQP","TRIBUTARY","BULL CREEK AT US 27, AT COLUMBUS, GA","STREAM","32.42931079000000","-84.9518752000000",NA,NA,NA,"NULL"
"USGS-02356980","1994-04-13","23","WQP","TRIBUTARY","AYCOCKS CREEK NEAR BOYKIN, GA","STREAM","31.08657309000000","-84.7365862000000","271.948751477411",NA,NA,"NULL"
"USGS-02356980","1994-01-31","17","WQP","TRIBUTARY","AYCOCKS CREEK NEAR BOYKIN, GA","STREAM","31.08657309000000","-84.7365862000000","271.948751477411",NA,NA,"NULL"
"USGS-02351890","1994-03-15","17","WQP","TRIBUTARY","MUCKALEE CREEK AT GA 195, NEAR LEESBURG, GA","STREAM","31.77611110000000","-84.1394444000000","937.575695569742","65.736216",NA,"NULL"
"USGS-023358694","1994-02-23","1180","WQP","TRIBUTARY","SOPE CREEK AT INDIAN HILLS RD, NEAR MARIETTA, GA","STREAM","33.96121250000000","-84.4493740000000",NA,NA,NA,"NULL"
"USGS-02353000","1994-05-25","5","WQP","TRIBUTARY","FLINT RIVER AT NEWTON, GA","STREAM","31.30694444000000","-84.3388888900000","14866.5317474318","33.58896",NA,"NULL"
"USGS-02335870","1994-07-19","12","WQP","TRIBUTARY","SOPE CREEK NEAR MARIETTA, GA","STREAM","33.95388889000000","-84.4433333000000","79.5126349557765","268.65072",NA,"NULL"
"USGS-02353000","1994-05-09","19","WQP","TRIBUTARY","FLINT RIVER AT NEWTON, GA","STREAM","31.30694444000000","-84.3388888900000","14866.5317474318","33.58896",NA,"NULL"
"USGS-02335870","1994-01-27","13","WQP","TRIBUTARY","SOPE CREEK NEAR MARIETTA, GA","STREAM","33.95388889000000","-84.4433333000000","79.5126349557765","268.65072",NA,"NULL"
"USGS-02337000","1994-05-19","14","WQP","TRIBUTARY","SWEETWATER CREEK NEAR AUSTELL, GA","STREAM","33.77677778000000","-84.6155000000000","616.417170015466","261.30504",NA,"NULL"
"USGS-02336130","1994-03-08","6","WQP","TRIBUTARY","NF PEACHTREE CR AT LINDBERG DR, AT ATLANTA, GA","STREAM","33.82066009000000","-84.3585369000000","99.7145422083842",NA,NA,"NULL"
"USGS-023358694","1994-03-24","1250","WQP","TRIBUTARY","SOPE CREEK AT INDIAN HILLS RD, NEAR MARIETTA, GA","STREAM","33.96121250000000","-84.4493740000000",NA,NA,NA,"NULL"
"USGS-023358694","1993-11-05","416","WQP","TRIBUTARY","SOPE CREEK AT INDIAN HILLS RD, NEAR MARIETTA, GA","STREAM","33.96121250000000","-84.4493740000000",NA,NA,NA,"NULL"
"USGS-02353000","1994-03-09","23","WQP","TRIBUTARY","FLINT RIVER AT NEWTON, GA","STREAM","31.30694444000000","-84.3388888900000","14866.5317474318","33.58896",NA,"NULL"
"USGS-02350080","1994-07-05","63","WQP","TRIBUTARY","LIME CREEK NEAR COBB, GA","STREAM","32.03388889000000","-83.9963888900000","159.025269911553","70.19544",NA,"NULL"
"USGS-02356980","1994-05-10","10","WQP","TRIBUTARY","AYCOCKS CREEK NEAR BOYKIN, GA","STREAM","31.08657309000000","-84.7365862000000","271.948751477411",NA,NA,"NULL"
"USGS-023358694","1994-02-23","1100","WQP","TRIBUTARY","SOPE CREEK AT INDIAN HILLS RD, NEAR MARIETTA, GA","STREAM","33.96121250000000","-84.4493740000000",NA,NA,NA,"NULL"
"USGS-02356980","1994-02-08","2","WQP","TRIBUTARY","AYCOCKS CREEK NEAR BOYKIN, GA","STREAM","31.08657309000000","-84.7365862000000","271.948751477411",NA,NA,"NULL"
"USGS-02353000","1994-10-07","20","WQP","TRIBUTARY","FLINT RIVER AT NEWTON, GA","STREAM","31.30694444000000","-84.3388888900000","14866.5317474318","33.58896",NA,"NULL"
"USGS-02336380","1994-05-18","27","WQP","TRIBUTARY","NANCY CREEK AT RANDALL MILL ROAD, AT ATLANTA, GA","STREAM","33.85982610000000","-84.4243728900000","90.131586203942","237.143544",NA,"NULL"
"USGS-02344752","1994-05-16","19","WQP","TRIBUTARY","LINE CREEK AT GA 16, AT DIGBEY, GA","STREAM","33.25650920000000","-84.4971480000000","559.437431610675","219.456",NA,"NULL"
"USGS-02353000","1994-07-12","55","WQP","TRIBUTARY","FLINT RIVER AT NEWTON, GA","STREAM","31.30694444000000","-84.3388888900000","14866.5317474318","33.58896",NA,"NULL"
"USGS-02356980","1993-03-24","92","WQP","TRIBUTARY","AYCOCKS CREEK NEAR BOYKIN, GA","STREAM","31.08657309000000","-84.7365862000000","271.948751477411",NA,NA,"NULL"
"USGS-02356980","1994-03-02","14","WQP","TRIBUTARY","AYCOCKS CREEK NEAR BOYKIN, GA","STREAM","31.08657309000000","-84.7365862000000","271.948751477411",NA,NA,"NULL"
"USGS-02336300","1993-07-19","8","WQP","TRIBUTARY","PEACHTREE CREEK AT ATLANTA, GA","STREAM","33.82030556000000","-84.4076388900000","224.810967887993","232.906824",NA,"NULL"
"USGS-02347500","1994-03-17","17","WQP","TRIBUTARY","FLINT RIVER AT US 19, NEAR CARSONVILLE, GA","STREAM","32.72138889000000","-84.2325000000000","4791.47800222106","101.967792",NA,"NULL"
"USGS-02353000","1994-07-13","30","WQP","TRIBUTARY","FLINT RIVER AT NEWTON, GA","STREAM","31.30694444000000","-84.3388888900000","14866.5317474318","33.58896",NA,"NULL"
"USGS-02336300","1993-10-13","4","WQP","TRIBUTARY","PEACHTREE CREEK AT ATLANTA, GA","STREAM","33.82030556000000","-84.4076388900000","224.810967887993","232.906824",NA,"NULL"
"USGS-02337500","1994-01-19","4","WQP","TRIBUTARY","SNAKE CREEK NEAR WHITESBURG, GA","STREAM","33.52930556000000","-84.9287222000000","91.9445778804581","253.86792",NA,"NULL"
"USGS-02342070","1994-05-13","27","WQP","TRIBUTARY","UPATOI CREEK AT GA 357, AT FORT BENNING, GA","STREAM","32.37431279000000","-84.9579857000000","1173.10921423027",NA,NA,"NULL"
"USGS-02336728","1994-03-08","14","WQP","TRIBUTARY","UTOY CREEK AT GREAT SOUTHWEST PKWY NR ATLANTA, GA","STREAM","33.74352778000000","-84.5681667000000","87.8005969055642","224.244408",NA,"NULL"
"USGS-02350080","1994-01-24","3","WQP","TRIBUTARY","LIME CREEK NEAR COBB, GA","STREAM","32.03388889000000","-83.9963888900000","159.025269911553","70.19544",NA,"NULL"
"USGS-02350080","1994-01-28","102","WQP","TRIBUTARY","LIME CREEK NEAR COBB, GA","STREAM","32.03388889000000","-83.9963888900000","159.025269911553","70.19544",NA,"NULL"
"USGS-02355600","1994-05-11","5","WQP","TRIBUTARY","BIG CYPRESS CREEK NEAR NEWTON, GA","STREAM","31.20407085000000","-84.4979679000000","162.703053026771",NA,NA,"NULL"
"USGS-02346575","1994-03-17","4","WQP","TRIBUTARY","POTATO CREEK AT PO BIDDY ROAD NEAR THOMASTON,GA","STREAM","32.79346883000000","-84.3593629000000","595.697265140996",NA,NA,"NULL"
"USGS-02337500","1994-07-05","90","WQP","TRIBUTARY","SNAKE CREEK NEAR WHITESBURG, GA","STREAM","33.52930556000000","-84.9287222000000","91.9445778804581","253.86792",NA,"NULL"
"USGS-02353000","1994-07-12","45","WQP","TRIBUTARY","FLINT RIVER AT NEWTON, GA","STREAM","31.30694444000000","-84.3388888900000","14866.5317474318","33.58896",NA,"NULL"
"USGS-02353000","1994-07-27","33","WQP","TRIBUTARY","FLINT RIVER AT NEWTON, GA","STREAM","31.30694444000000","-84.3388888900000","14866.5317474318","33.58896",NA,"NULL"
"USGS-02349500","1994-03-17","34","WQP","TRIBUTARY","FLINT RIVER AT MONTEZUMA, GA","STREAM","32.29821336000000","-84.0437965000000","7510.96551699517","77.976984",NA,"NULL"
"USGS-02350080","1994-08-08","11","WQP","TRIBUTARY","LIME CREEK NEAR COBB, GA","STREAM","32.03388889000000","-83.9963888900000","159.025269911553","70.19544",NA,"NULL"
"USGS-02337500","1994-06-24","206","WQP","TRIBUTARY","SNAKE CREEK NEAR WHITESBURG, GA","STREAM","33.52930556000000","-84.9287222000000","91.9445778804581","253.86792",NA,"NULL"
"USGS-02353000","1994-08-15","13","WQP","TRIBUTARY","FLINT RIVER AT NEWTON, GA","STREAM","31.30694444000000","-84.3388888900000","14866.5317474318","33.58896",NA,"NULL"
"USGS-02353000","1994-08-15","15","WQP","TRIBUTARY","FLINT RIVER AT NEWTON, GA","STREAM","31.30694444000000","-84.3388888900000","14866.5317474318","33.58896",NA,"NULL"
"USGS-02353000","1994-07-06","60","WQP","TRIBUTARY","FLINT RIVER AT NEWTON, GA","STREAM","31.30694444000000","-84.3388888900000","14866.5317474318","33.58896",NA,"NULL"
"USGS-02352980","1994-03-15","9","WQP","TRIBUTARY","COOLEEWAHEE CREEK NEAR NEWTON, GA","STREAM","31.33017920000000","-84.3304646000000","404.038145052154","47.341536",NA,"NULL"
"USGS-02354500","1994-07-07","23","WQP","TRIBUTARY","CHICKASAWHATCHEE CREEK AT ELMODEL, GA","STREAM","31.35055556000000","-84.4825000000000","828.796194978778","41.980104",NA,"NULL"
"USGS-02356980","1994-01-30","12","WQP","TRIBUTARY","AYCOCKS CREEK NEAR BOYKIN, GA","STREAM","31.08657309000000","-84.7365862000000","271.948751477411",NA,NA,"NULL"
"USGS-02353000","1994-04-15","13","WQP","TRIBUTARY","FLINT RIVER AT NEWTON, GA","STREAM","31.30694444000000","-84.3388888900000","14866.5317474318","33.58896",NA,"NULL"
"USGS-02336300","1994-06-27","895","WQP","TRIBUTARY","PEACHTREE CREEK AT ATLANTA, GA","STREAM","33.82030556000000","-84.4076388900000","224.810967887993","232.906824",NA,"NULL"
"USGS-02336300","1994-01-18","41","WQP","TRIBUTARY","PEACHTREE CREEK AT ATLANTA, GA","STREAM","33.82030556000000","-84.4076388900000","224.810967887993","232.906824",NA,"NULL"
"USGS-02337500","1994-12-13","3","WQP","TRIBUTARY","SNAKE CREEK NEAR WHITESBURG, GA","STREAM","33.52930556000000","-84.9287222000000","91.9445778804581","253.86792",NA,"NULL"
"USGS-02341195","1994-05-19","4","WQP","TRIBUTARY","OSSAHATCHIE CREEK AT DENNY ROAD, NEAR CATAULA, GA","STREAM","32.66763585000000","-84.8327077000000","92.3589759779475",NA,NA,"NULL"
"USGS-02349900","1994-03-14","14","WQP","TRIBUTARY","TURKEY CREEK AT BYROMVILLE, GA","STREAM","32.19555556000000","-83.9022222000000","123.024435192162","86.618064",NA,"NULL"
"USGS-02350070","1993-06-08","23","WQP","TRIBUTARY","LIME CREEK AT GA 195, NEAR DESOTO, GA","STREAM","32.03211315000000","-84.0521249000000","92.9805731241816",NA,NA,"NULL"
"USGS-02336300","1994-11-15","1","WQP","TRIBUTARY","PEACHTREE CREEK AT ATLANTA, GA","STREAM","33.82030556000000","-84.4076388900000","224.810967887993","232.906824",NA,"NULL"
"USGS-02353000","1994-07-27","36","WQP","TRIBUTARY","FLINT RIVER AT NEWTON, GA","STREAM","31.30694444000000","-84.3388888900000","14866.5317474318","33.58896",NA,"NULL"
"USGS-02353000","1994-07-26","26","WQP","TRIBUTARY","FLINT RIVER AT NEWTON, GA","STREAM","31.30694444000000","-84.3388888900000","14866.5317474318","33.58896",NA,"NULL"
"USGS-02350080","1994-04-13","71","WQP","TRIBUTARY","LIME CREEK NEAR COBB, GA","STREAM","32.03388889000000","-83.9963888900000","159.025269911553","70.19544",NA,"NULL"
"USGS-02356980","1994-10-11","2","WQP","TRIBUTARY","AYCOCKS CREEK NEAR BOYKIN, GA","STREAM","31.08657309000000","-84.7365862000000","271.948751477411",NA,NA,"NULL"
"USGS-02337492","1994-05-23","7","WQP","TRIBUTARY","LITTLE SNAKE CR AT HORSLEY MILL RD, NEAR HULETT,GA","STREAM","33.57899970000000","-84.9399408000000","8.85775933383568",NA,NA,"NULL"
"USGS-02349685","1994-03-14","7","WQP","TRIBUTARY","HOGCRAWL CREEK AT GA 329, NEAR FIVE POINTS, GA","STREAM","32.29349189000000","-83.8918482000000","76.5859483922577",NA,NA,"NULL"
"USGS-02353000","1994-03-05","29","WQP","TRIBUTARY","FLINT RIVER AT NEWTON, GA","STREAM","31.30694444000000","-84.3388888900000","14866.5317474318","33.58896",NA,"NULL"
"USGS-02357000","1994-07-08","27","WQP","TRIBUTARY","SPRING CREEK NEAR IRON CITY, GA","STREAM","31.04027778000000","-84.7400000000000","1269.09417356125","26.12136",NA,"NULL"
"USGS-02353000","1994-07-20","71","WQP","TRIBUTARY","FLINT RIVER AT NEWTON, GA","STREAM","31.30694444000000","-84.3388888900000","14866.5317474318","33.58896",NA,"NULL"
"USGS-02350900","1994-07-07","62","WQP","TRIBUTARY","KINCHAFOONEE CREEK AT PINEWOOD ROAD, NR DAWSON, GA","STREAM","31.76444444000000","-84.2533333000000","1364.92373360567","64.212216",NA,"NULL"
"USGS-023358694","1994-08-17","57","WQP","TRIBUTARY","SOPE CREEK AT INDIAN HILLS RD, NEAR MARIETTA, GA","STREAM","33.96121250000000","-84.4493740000000",NA,NA,NA,"NULL"
"USGS-02335864","1994-05-18","6","WQP","TRIBUTARY","SOPE CREEK AT OLD CANTON RD, NEAR MARIETTA, GA","STREAM","33.95732379000000","-84.4646524000000","32.8928489882202","274.44192",NA,"NULL"
"USGS-02349350","1994-03-17","6","WQP","TRIBUTARY","BUCK CREEK AT US 19, NEAR ELLAVILLE, GA","STREAM","32.30980556000000","-84.2930278000000","388.498216396302","106.68",NA,"NULL"
"USGS-02353000","1994-07-10","54","WQP","TRIBUTARY","FLINT RIVER AT NEWTON, GA","STREAM","31.30694444000000","-84.3388888900000","14866.5317474318","33.58896",NA,"NULL"
"USGS-02336300","1994-06-27","1100","WQP","TRIBUTARY","PEACHTREE CREEK AT ATLANTA, GA","STREAM","33.82030556000000","-84.4076388900000","224.810967887993","232.906824",NA,"NULL"
"USGS-02335868","1994-05-18","13","WQP","TRIBUTARY","SEWELL MILL CR AT SEWELL MILL RD, NR MARIETTA, GA","STREAM","33.98565635000000","-84.4546520900000","28.7747678944194",NA,NA,"NULL"
"USGS-02356860","1994-05-11","8","WQP","TRIBUTARY","BIG DRAIN CREEK AT GA 310, NEAR BOYKIN, GA","STREAM","31.09018416000000","-84.7054741000000","110.67019191076",NA,NA,"NULL"
"USGS-02356980","1994-01-31","16","WQP","TRIBUTARY","AYCOCKS CREEK NEAR BOYKIN, GA","STREAM","31.08657309000000","-84.7365862000000","271.948751477411",NA,NA,"NULL"
"USGS-02356980","1994-06-09","5","WQP","TRIBUTARY","AYCOCKS CREEK NEAR BOYKIN, GA","STREAM","31.08657309000000","-84.7365862000000","271.948751477411",NA,NA,"NULL"
"USGS-02356980","1994-11-14","201","WQP","TRIBUTARY","AYCOCKS CREEK NEAR BOYKIN, GA","STREAM","31.08657309000000","-84.7365862000000","271.948751477411",NA,NA,"NULL"
"USGS-02353000","1994-03-04","45","WQP","TRIBUTARY","FLINT RIVER AT NEWTON, GA","STREAM","31.30694444000000","-84.3388888900000","14866.5317474318","33.58896",NA,"NULL"
"USGS-02353000","1994-07-09","43","WQP","TRIBUTARY","FLINT RIVER AT NEWTON, GA","STREAM","31.30694444000000","-84.3388888900000","14866.5317474318","33.58896",NA,"NULL"
"USGS-02336300","1994-08-17","95","WQP","TRIBUTARY","PEACHTREE CREEK AT ATLANTA, GA","STREAM","33.82030556000000","-84.4076388900000","224.810967887993","232.906824",NA,"NULL"
